year,上海,北京,吉林,四川,天津,宁夏,安徽,山东,山西,新疆,江苏,江西,河北,河南,浙江,湖北,湖南,甘肃,福建,西藏,辽宁,重庆,陕西,青海,黑龙江,全国
2014,107.88590226719721,113.76288781513011,103.23508576058794,97.60731473291419,102.6030415216994,89.01769843525932,100.31093006784285,99.55694041912801,95.71787049588102,96.12480417338287,104.02855269927653,101.86497662094676,97.88219785813426,98.93957758442446,102.84663028782337,101.40118482305425,102.13477425444582,105.19100247292062,99.8486294496511,99.17867143790025,97.26600401584155,103.98671115651798,101.05846949234632,92.09334292912774,96.54713804556461,100.0
2015,107.28928060827076,114.99589684882355,102.4463474374655,99.81578847998739,103.461152205478,88.46367876935692,102.27058945333792,101.12409116137803,94.04063164804936,97.12623736465503,104.65618827849819,106.51157145693703,98.47816219018937,104.39743135392807,103.4535920095334,103.15560675691098,105.50156841107112,98.93812934327526,96.34415486256475,103.31708080272095,97.61534957495593,105.4888198413639,98.72374716214539,88.756899555657,95.28513004127325,100.76594449707478
2016,109.6824339082423,117.9109340991651,108.41305184866034,102.43647109677542,106.76885467751241,93.27516499173518,104.77005425065032,101.39658403307766,97.76557967898916,94.84127532004806,107.19904759875072,109.68244313982751,101.90837795641518,99.95755780420757,106.81873892180882,103.8725785829383,108.34078127445164,98.929507107123,100.73124110259796,115.83093468221122,100.20421414100579,107.86969954940983,104.32095212102209,92.66130733465833,99.21619666969988,103.34782705585003
2017,109.66558383928336,117.48570044377897,106.6754213727796,101.16184467795073,107.1940319706773,93.35958642518703,103.88982958018822,101.73323714248583,99.36099821847615,106.1535709177596,106.81869843201059,101.73010257215532,103.88540545159688,101.27603211153368,104.93092194343905,105.45672094949572,105.54766351220496,101.1460168992708,102.85748400702381,105.61435966843533,100.68694600012327,109.91125628020222,102.00077418108648,92.88608877439695,96.90050649594302,103.29764464411342
2018,110.58542621165708,118.8741498558312,106.08255870717305,104.99631736560274,103.13941433800179,87.8889330107065,105.00390885986144,99.06943083922617,96.65217513175804,109.7606336491799,103.8607432538338,108.44842869317944,104.81229245684578,99.48035536511482,103.9719820252762,105.99649241116389,114.11054356361497,101.34266806278586,103.1671778510471,102.13816012022572,99.49027100292614,108.98388254494213,103.7645662429165,92.74390358666622,98.26578381896422,103.20495296241145
2019,112.71841630456385,120.89910299662918,105.69424951891615,105.86325111996105,105.14744056003262,92.5095304449301,105.86050818009234,100.74541973994369,98.46732003897384,119.87839938452738,103.90620943330026,108.62754459321499,101.53685239576748,99.4460288790644,104.18274429404116,105.76290956382175,105.76016989785812,100.98693358415696,99.901641094701,97.95314268842307,98.5380012703502,107.50130962870388,102.33221349740651,92.58773674049372,98.5412088357126,103.45033849536416
